"DirectedMovieId";"DirectorId";"MovieId"
16100;7414;16100
16101;7791;16101
16102;2744;16102
16103;7792;16103
16104;7793;16104
16105;7794;16105
16106;7795;16106
16107;7796;16107
16108;2717;16108
16109;7797;16109
16110;7798;16110
16111;1851;16111
16112;3408;16112
16113;7799;16113
16114;7800;16114
16115;3980;16115
16116;5060;16116
16117;5164;16117
16118;7801;16118
16119;7802;16119
16120;7803;16120
16121;1751;16121
16122;1489;16122
16123;2746;16123
16124;3605;16124
16125;7530;16125
16126;7804;16126
16127;6867;16127
16128;4852;16128
16129;7805;16129
16130;7806;16130
16131;7807;16131
16132;7808;16132
16133;7809;16133
16134;4470;16134
16135;7810;16135
16136;3032;16136
16137;1179;16137
16138;7811;16138
16139;655;16139
16140;7812;16140
16141;7813;16141
16142;7814;16142
16143;7815;16143
16144;7816;16144
16145;7765;16145
16146;7817;16146
16147;2041;16147
16148;7818;16148
16149;7819;16149
16150;4496;16150
16151;7820;16151
16152;4654;16152
16153;7821;16153
16154;2391;16154
16155;7822;16155
16156;5485;16156
16157;7823;16157
16158;7824;16158
16159;4156;16159
16160;7825;16160
16161;926;16161
16162;7826;16162
16163;3939;16163
16164;7827;16164
16165;3033;16165
16166;7828;16166
16167;1517;16167
16168;7829;16168
16169;7830;16169
16170;3168;16170
16171;7831;16171
16172;7832;16172
16173;7559;16173
16174;5078;16174
16175;6947;16175
16176;4942;16176
16177;7833;16177
16178;232;16178
16179;1735;16179
16180;1507;16180
16181;7834;16181
16182;4165;16182
16183;5009;16183
16184;2894;16184
16185;7835;16185
16186;7836;16186
16187;7837;16187
16188;7838;16188
16189;7839;16189
16190;7840;16190
16191;6707;16191
16192;5985;16192
16193;6731;16193
16194;7841;16194
16195;1871;16195
16196;3629;16196
16197;7842;16197
16198;856;16198
16199;7843;16199
16200;7844;16200
16201;1242;16201
16202;7845;16202
16203;7846;16203
16204;1784;16204
16205;7847;16205
16206;4394;16206
16207;1735;16207
16208;6971;16208
16209;1349;16209
16210;7848;16210
16211;7849;16211
16212;6996;16212
16213;1768;16213
16214;7850;16214
16215;7851;16215
16216;4175;16216
16217;7852;16217
16218;7853;16218
16219;7854;16219
16220;7855;16220
16221;7856;16221
16222;7344;16222
16223;6774;16223
16224;7857;16224
16225;7858;16225
16226;6564;16226
16227;7859;16227
16228;7860;16228
16229;7861;16229
16230;274;16230
16231;7862;16231
16232;7863;16232
16233;7864;16233
16234;7865;16234
16235;7866;16235
16236;7867;16236
16237;7868;16237
16238;5814;16238
16239;5808;16239
16240;3063;16240
16241;6406;16241
16242;7869;16242
16243;1851;16243
16244;7870;16244
16245;3377;16245
16246;2032;16246
16247;7871;16247
16248;7872;16248
16249;2200;16249
16250;7873;16250
16251;2664;16251
16252;7874;16252
16253;7875;16253
16254;7876;16254
16255;7877;16255
16256;7878;16256
16257;1634;16257
16258;1640;16258
16259;7879;16259
16260;7880;16260
16261;745;16261
16262;3137;16262
16263;7881;16263
16264;7882;16264
16265;2569;16265
16266;1750;16266
16267;7883;16267
16268;2033;16268
16269;3434;16269
16270;1788;16270
16271;1355;16271
16272;4705;16272
16273;4067;16273
16274;2031;16274
16275;7884;16275
16276;7885;16276
16277;7886;16277
16278;7887;16278
16279;2121;16279
16280;7888;16280
16281;7889;16281
16282;1470;16282
16283;2940;16283
16284;2772;16284
16285;7890;16285
16286;7828;16286
16287;5865;16287
16288;7891;16288
16289;7892;16289
16290;5646;16290
16291;4567;16291
16292;7893;16292
16293;7894;16293
16294;3668;16294
16295;7895;16295
16296;1757;16296
16297;7896;16297
16298;7066;16298
16299;7897;16299
16300;7898;16300
16301;7899;16301
16302;6947;16302
16303;7900;16303
16304;7901;16304
16305;5650;16305
16306;7902;16306
16307;7903;16307
16308;4438;16308
16309;6774;16309
16310;7904;16310
16311;2813;16311
16312;3038;16312
16313;7905;16313
16314;5460;16314
16315;6091;16315
16316;7906;16316
16317;4218;16317
16318;7907;16318
16319;6767;16319
16320;2472;16320
16321;5503;16321
16322;7908;16322
16323;7909;16323
16324;7910;16324
16325;7911;16325
16326;7912;16326
16327;7913;16327
16328;7914;16328
16329;1470;16329
16330;7915;16330
16331;7916;16331
16332;7917;16332
16333;7918;16333
16334;3141;16334
16335;3953;16335
16336;7919;16336
16337;2927;16337
16338;7920;16338
16339;6963;16339
16340;7921;16340
16341;3194;16341
16342;7922;16342
16343;5750;16343
16344;5223;16344
16345;7923;16345
16346;7924;16346
16347;7925;16347
16348;1953;16348
16349;1017;16349
16350;3763;16350
16351;7926;16351
16352;3576;16352
16353;3333;16353
16354;1619;16354
16355;7927;16355
16356;7928;16356
16357;4309;16357
16358;7929;16358
16359;7930;16359
16360;7931;16360
16361;7932;16361
16362;7933;16362
16363;7934;16363
16364;2566;16364
16365;3727;16365
16366;7935;16366
16367;7936;16367
16368;6149;16368
16369;7037;16369
16370;7937;16370
16371;7938;16371
16372;7939;16372
16373;784;16373
16374;7220;16374
16375;2392;16375
16376;7940;16376
16377;7941;16377
16378;7942;16378
16379;7943;16379
16380;7944;16380
16381;5745;16381
16382;2092;16382
16383;7945;16383
16384;788;16384
16385;7946;16385
16386;7947;16386
16387;4064;16387
16388;3550;16388
16389;7948;16389
16390;3825;16390
16391;4275;16391
16392;7949;16392
16393;2483;16393
16394;2997;16394
16395;7950;16395
16396;104;16396
16397;7951;16397
16398;3676;16398
16399;4369;16399
16400;3631;16400
16401;7124;16401
16402;1599;16402
16403;7952;16403
16404;7953;16404
16405;7954;16405
16406;7955;16406
16407;881;16407
16408;7956;16408
16409;2839;16409
16410;7957;16410
16411;3832;16411
16412;6219;16412
16413;1465;16413
16414;1205;16414
16415;7958;16415
16416;7959;16416
16417;6460;16417
16418;7960;16418
16419;527;16419
16420;6645;16420
16421;6498;16421
16422;7961;16422
16423;7962;16423
16424;1941;16424
16425;667;16425
16426;3172;16426
16427;7963;16427
16428;7433;16428
16429;7964;16429
16430;5484;16430
16431;4100;16431
16432;7965;16432
16433;6641;16433
16434;7966;16434
16435;7967;16435
16436;6561;16436
16437;7968;16437
16438;7969;16438
16439;4765;16439
16440;4630;16440
16441;2143;16441
16442;1491;16442
16443;7970;16443
16444;3237;16444
16445;7971;16445
16446;7972;16446
16447;6071;16447
16448;186;16448
16449;5928;16449
16450;7973;16450
16451;5338;16451
16452;7778;16452
16453;2915;16453
16454;7974;16454
16455;3910;16455
16456;7975;16456
16457;4852;16457
16458;7976;16458
16459;7637;16459
16460;1368;16460
16461;7081;16461
16462;7977;16462
16463;7978;16463
16464;5945;16464
16465;7979;16465
16466;7980;16466
16467;7981;16467
16468;7982;16468
16469;6687;16469
16470;6273;16470
16471;7983;16471
16472;7167;16472
16473;2853;16473
16474;1205;16474
16475;6219;16475
16476;7984;16476
16477;7985;16477
16478;7986;16478
16479;7987;16479
16480;964;16480
16481;2752;16481
16482;7988;16482
16483;3146;16483
16484;7688;16484
16485;7989;16485
16486;1862;16486
16487;7599;16487
16488;7990;16488
16489;3506;16489
16490;7991;16490
16491;2890;16491
16492;5167;16492
16493;7992;16493
16494;6585;16494
16495;230;16495
16496;299;16496
16497;2325;16497
16498;7993;16498
16499;2117;16499
16500;1854;16500
16501;7994;16501
16502;4644;16502
16503;6637;16503
16504;7888;16504
16505;7995;16505
16506;3582;16506
16507;7996;16507
16508;7997;16508
16509;7998;16509
16510;1851;16510
16511;7985;16511
16512;976;16512
16513;6837;16513
16514;7999;16514
16515;8000;16515
16516;3617;16516
16517;5453;16517
16518;8001;16518
16519;3248;16519
16520;1045;16520
16521;8002;16521
16522;8003;16522
16523;8004;16523
16524;8005;16524
16525;8006;16525
16526;8007;16526
16527;8008;16527
16528;3225;16528
16529;8009;16529
16530;8010;16530
16531;8011;16531
16532;1075;16532
16533;8012;16533
16534;8013;16534
16535;6050;16535
16536;8014;16536
16537;1675;16537
16538;8015;16538
16539;8016;16539
16540;8017;16540
16541;3200;16541
16542;1305;16542
16543;5829;16543
16544;8018;16544
16545;8019;16545
16546;6518;16546
16547;8020;16547
16548;8021;16548
16549;2054;16549
16550;5678;16550
16551;6823;16551
16552;4409;16552
16553;8022;16553
16554;8023;16554
16555;1617;16555
16556;8024;16556
16557;8025;16557
16558;5758;16558
16559;5431;16559
16560;3752;16560
16561;7578;16561
16562;8026;16562
16563;8027;16563
16564;8028;16564
16565;8029;16565
16566;8030;16566
16567;4015;16567
16568;6564;16568
16569;8031;16569
16570;8032;16570
16571;3075;16571
16572;865;16572
16573;8033;16573
16574;8034;16574
16575;802;16575
16576;1785;16576
16577;8035;16577
16578;2364;16578
16579;8036;16579
16580;468;16580
16581;667;16581
16582;8037;16582
16583;3175;16583
16584;8038;16584
16585;8039;16585
16586;8040;16586
16587;8041;16587
16588;8042;16588
16589;7448;16589
16590;8043;16590
16591;8044;16591
16592;2599;16592
16593;8045;16593
16594;4427;16594
16595;557;16595
16596;8046;16596
16597;8047;16597
16598;6187;16598
16599;675;16599
16600;5554;16600
16601;4377;16601
16602;8048;16602
16603;8049;16603
16604;7151;16604
16605;7097;16605
16606;8050;16606
16607;6782;16607
16608;4782;16608
16609;3200;16609
16610;3113;16610
16611;8051;16611
16612;8052;16612
16613;4218;16613
16614;8053;16614
16615;4872;16615
16616;1528;16616
16617;8054;16617
16618;8055;16618
16619;8056;16619
16620;8057;16620
16621;8058;16621
16622;5320;16622
16623;2167;16623
16624;8059;16624
16625;1490;16625
16626;1727;16626
16627;8058;16627
16628;5863;16628
16629;8060;16629
16630;2789;16630
16631;3787;16631
16632;8061;16632
16633;8062;16633
16634;6185;16634
16635;8063;16635
16636;4029;16636
16637;8064;16637
16638;2427;16638
16639;3374;16639
16640;1353;16640
16641;3665;16641
16642;8065;16642
16643;8066;16643
16644;8067;16644
16645;8068;16645
16646;8069;16646
16647;4333;16647
16648;8070;16648
16649;8071;16649
16650;1671;16650
16651;8072;16651
16652;6731;16652
16653;4474;16653
16654;8073;16654
16655;8074;16655
16656;8075;16656
16657;4334;16657
16658;8076;16658
16659;8077;16659
16660;5375;16660
16661;3763;16661
16662;8078;16662
16663;8079;16663
16664;4488;16664
16665;8080;16665
16666;8081;16666
16667;8082;16667
16668;8083;16668
16669;5983;16669
16670;8084;16670
16671;8085;16671
16672;6963;16672
16673;1913;16673
16674;8086;16674
16675;6361;16675
16676;8087;16676
16677;6561;16677
16678;8088;16678
16679;8089;16679
16680;8090;16680
16681;1814;16681
16682;8091;16682
16683;8092;16683
16684;8093;16684
16685;8094;16685
16686;8095;16686
16687;2336;16687
16688;8096;16688
16689;8097;16689
16690;8098;16690
16691;8099;16691
16692;8100;16692
16693;5386;16693
16694;8101;16694
16695;1735;16695
16696;8102;16696
16697;8103;16697
16698;2118;16698
16699;4496;16699
16700;6376;16700
16701;8104;16701
16702;4989;16702
16703;8105;16703
16704;2658;16704
16705;8106;16705
16706;8107;16706
16707;2962;16707
16708;1476;16708
16709;8108;16709
16710;2031;16710
16711;6117;16711
16712;1179;16712
16713;8109;16713
16714;8110;16714
16715;6713;16715
16716;8111;16716
16717;5456;16717
16718;1349;16718
16719;2791;16719
16720;4017;16720
16721;625;16721
16722;8112;16722
16723;8113;16723
16724;8114;16724
16725;1355;16725
16726;8115;16726
16727;8116;16727
16728;8117;16728
16729;5772;16729
16730;8118;16730
16731;771;16731
16732;8119;16732
16733;3960;16733
16734;3978;16734
16735;4537;16735
16736;8120;16736
16737;8121;16737
16738;4817;16738
16739;8122;16739
16740;479;16740
16741;8123;16741
16742;5572;16742
16743;4708;16743
16744;8124;16744
16745;3608;16745
16746;2357;16746
16747;8125;16747
16748;8126;16748
16749;8127;16749
16750;5335;16750
16751;8128;16751
16752;8129;16752
16753;8130;16753
16754;7113;16754
16755;8131;16755
16756;8132;16756
16757;8133;16757
16758;3738;16758
16759;8134;16759
16760;5447;16760
16761;7950;16761
16762;8135;16762
16763;6708;16763
16764;3500;16764
16765;8136;16765
16766;8137;16766
16767;186;16767
16768;8138;16768
16769;4193;16769
16770;1819;16770
16771;3033;16771
16772;3679;16772
16773;8139;16773
16774;8140;16774
16775;2962;16775
16776;946;16776
16777;8141;16777
16778;6722;16778
16779;8142;16779
16780;8143;16780
16781;4842;16781
16782;6062;16782
16783;2689;16783
16784;8144;16784
16785;2215;16785
16786;8145;16786
16787;3527;16787
16788;8146;16788
16789;850;16789
16790;5097;16790
16791;5584;16791
16792;7784;16792
16793;1188;16793
16794;8147;16794
16795;8148;16795
16796;5478;16796
16797;8149;16797
16798;6768;16798
16799;2283;16799
16800;8150;16800
16801;8151;16801
16802;8152;16802
16803;8153;16803
16804;3233;16804
16805;1476;16805
16806;7763;16806
16807;8154;16807
16808;6091;16808
16809;8155;16809
16810;5684;16810
16811;2599;16811
16812;8156;16812
16813;8157;16813
16814;8158;16814
16815;8159;16815
16816;8160;16816
16817;3738;16817
16818;7801;16818
16819;8161;16819
16820;1894;16820
16821;8162;16821
16822;8163;16822
16823;8164;16823
16824;8165;16824
16825;2447;16825
16826;8166;16826
16827;6950;16827
16828;8167;16828
16829;8168;16829
16830;8169;16830
16831;7502;16831
16832;8170;16832
16833;8171;16833
16834;6813;16834
16835;8172;16835
16836;5320;16836
16837;2952;16837
16838;8173;16838
16839;7478;16839
16840;8174;16840
16841;8175;16841
16842;2966;16842
16843;5349;16843
16844;3175;16844
16845;8176;16845
16846;8177;16846
16847;6035;16847
16848;2203;16848
16849;5740;16849
16850;3669;16850
16851;8178;16851
16852;8179;16852
16853;2566;16853
16854;8180;16854
16855;468;16855
16856;4129;16856
16857;8181;16857
16858;8182;16858
16859;8183;16859
16860;2021;16860
16861;8184;16861
16862;3665;16862
16863;4032;16863
16864;8185;16864
16865;8186;16865
16866;8187;16866
16867;3880;16867
16868;461;16868
16869;8188;16869
16870;8189;16870
16871;1489;16871
16872;8190;16872
16873;8191;16873
16874;8192;16874
16875;8193;16875
16876;3216;16876
16877;8194;16877
16878;2791;16878
16879;8195;16879
16880;4809;16880
16881;8196;16881
16882;952;16882
16883;8197;16883
16884;2931;16884
16885;1676;16885
16886;2664;16886
16887;8198;16887
16888;7538;16888
16889;4029;16889
16890;4782;16890
16891;8199;16891
16892;8200;16892
16893;5979;16893
16894;8201;16894
16895;2150;16895
16896;8202;16896
16897;1804;16897
16898;8203;16898
16899;8204;16899
16900;8205;16900
16901;8206;16901
16902;6774;16902
16903;8207;16903
16904;8208;16904
16905;5484;16905
16906;8209;16906
16907;2633;16907
16908;8210;16908
16909;4460;16909
16910;5245;16910
16911;6306;16911
16912;8211;16912
16913;8212;16913
16914;8213;16914
16915;8214;16915
16916;6751;16916
16917;8215;16917
16918;570;16918
16919;2996;16919
16920;8216;16920
16921;8217;16921
16922;8218;16922
16923;8219;16923
16924;8220;16924
16925;8221;16925
16926;8222;16926
16927;8223;16927
16928;8224;16928
16929;6465;16929
16930;2997;16930
16931;8225;16931
16932;8226;16932
16933;4976;16933
16934;7865;16934
16935;4947;16935
16936;8227;16936
16937;8228;16937
16938;8229;16938
16939;8230;16939
16940;5859;16940
16941;4460;16941
16942;8231;16942
16943;8232;16943
16944;8233;16944
16945;1846;16945
16946;8234;16946
16947;2953;16947
16948;6311;16948
16949;8235;16949
16950;2525;16950
16951;8236;16951
16952;8237;16952
16953;8238;16953
16954;5709;16954
16955;6722;16955
16956;8239;16956
16957;8240;16957
16958;3534;16958
16959;2894;16959
16960;8241;16960
16961;8242;16961
16962;7859;16962
16963;5183;16963
16964;8243;16964
16965;1788;16965
16966;8244;16966
16967;8245;16967
16968;7922;16968
16969;2150;16969
16970;7883;16970
16971;7150;16971
16972;6376;16972
16973;8246;16973
16974;4843;16974
16975;8247;16975
16976;8248;16976
16977;8249;16977
16978;5866;16978
16979;8250;16979
16980;2813;16980
16981;8251;16981
16982;5973;16982
16983;2702;16983
16984;1233;16984
16985;8252;16985
16986;8253;16986
16987;8254;16987
16988;8255;16988
16989;5016;16989
16990;8256;16990
16991;8257;16991
16992;3641;16992
16993;6050;16993
16994;8258;16994
16995;6015;16995
16996;8259;16996
16997;8260;16997
16998;5398;16998
16999;1355;16999
17000;8261;17000
17001;1377;17001
17002;8262;17002
17003;4581;17003
17004;8263;17004
17005;8264;17005
17006;8265;17006
17007;8266;17007
17008;8267;17008
17009;8268;17009
17010;8269;17010
17011;4990;17011
17012;3948;17012
17013;3789;17013
17014;8270;17014
17015;1310;17015
17016;4043;17016
17017;5353;17017
17018;8271;17018
17019;8272;17019
17020;5977;17020
17021;4039;17021
17022;4333;17022
17023;8273;17023
17024;8274;17024
17025;2679;17025
17026;8275;17026
17027;8276;17027
17028;2201;17028
17029;5548;17029
17030;2041;17030
17031;8277;17031
17032;1465;17032
17033;6066;17033
17034;8278;17034
17035;3229;17035
17036;8279;17036
17037;8280;17037
17038;8281;17038
17039;8282;17039
17040;650;17040
17041;8283;17041
17042;6067;17042
17043;8284;17043
17044;7225;17044
17045;8285;17045
17046;504;17046
17047;8286;17047
17048;6944;17048
17049;8287;17049
17050;1448;17050
17051;7131;17051
17052;6306;17052
17053;8288;17053
17054;8289;17054
17055;4852;17055
17056;8290;17056
17057;8291;17057
17058;8292;17058
17059;6815;17059
17060;3948;17060
17061;5690;17061
17062;8293;17062
17063;8294;17063
17064;8295;17064
17065;2791;17065
17066;8296;17066
17067;4422;17067
17068;2953;17068
17069;8297;17069
17070;8298;17070
17071;6091;17071
17072;5545;17072
17073;8299;17073
17074;8300;17074
17075;8301;17075
17076;8302;17076
17077;8303;17077
17078;3327;17078
17079;8304;17079
17080;2059;17080
17081;8305;17081
17082;7717;17082
17083;3800;17083
17084;6088;17084
17085;8306;17085
17086;8307;17086
17087;8308;17087
17088;8309;17088
17089;8310;17089
17090;2297;17090
17091;8311;17091
17092;6581;17092
17093;4616;17093
17094;1220;17094
17095;1792;17095
17096;8312;17096
17097;8313;17097
17098;5283;17098
17099;2161;17099
17100;1256;17100
17101;976;17101
17102;3668;17102
17103;2104;17103
17104;8314;17104
17105;8315;17105
17106;4218;17106
17107;3617;17107
17108;8316;17108
17109;6211;17109
17110;1815;17110
17111;8317;17111
17112;8318;17112
17113;8319;17113
17114;7801;17114
17115;2509;17115
17116;8320;17116
17117;2447;17117
17118;8321;17118
17119;1529;17119
17120;8322;17120
17121;8323;17121
17122;8324;17122
17123;8325;17123
17124;5184;17124
17125;1937;17125
17126;8326;17126
17127;1044;17127
17128;3676;17128
17129;8327;17129
17130;8328;17130
17131;8329;17131
17132;3133;17132
17133;8330;17133
17134;5227;17134
17135;8331;17135
17136;8332;17136
17137;6219;17137
17138;8333;17138
17139;7456;17139
17140;8334;17140
17141;7429;17141
17142;8335;17142
17143;6116;17143
17144;8336;17144
17145;8337;17145
17146;4554;17146
17147;8338;17147
17148;8339;17148
17149;1736;17149
17150;8340;17150
17151;8341;17151
17152;1516;17152
17153;8342;17153
17154;1160;17154
17155;8343;17155
17156;6477;17156
17157;6739;17157
17158;8344;17158
17159;8345;17159
17160;6774;17160
17161;8346;17161
17162;8227;17162
17163;5545;17163
17164;8347;17164
17165;2658;17165
17166;4804;17166
17167;2392;17167
17168;4566;17168
17169;8348;17169
17170;1286;17170
17171;8349;17171
17172;8350;17172
17173;2997;17173
17174;2357;17174
17175;8351;17175
17176;8352;17176
17177;8353;17177
17178;4936;17178
17179;8354;17179
17180;270;17180
17181;8355;17181
17182;1913;17182
17183;8356;17183
17184;8357;17184
17185;8358;17185
17186;8359;17186
17187;8360;17187
17188;4015;17188
17189;1507;17189
17190;274;17190
17191;8361;17191
17192;8362;17192
17193;2154;17193
17194;8363;17194
17195;8364;17195
17196;205;17196
17197;8365;17197
17198;8366;17198
17199;2518;17199
17200;6774;17200
17201;8367;17201
17202;8368;17202
17203;8369;17203
17204;802;17204
17205;3441;17205
17206;8370;17206
17207;8371;17207
17208;7495;17208
17209;8301;17209
17210;6669;17210
17211;8372;17211
17212;8373;17212
17213;8374;17213
17214;8375;17214
17215;4422;17215
17216;8376;17216
17217;8377;17217
17218;8378;17218
17219;8379;17219
17220;5706;17220
17221;8380;17221
17222;8381;17222
17223;8382;17223
17224;2845;17224
17225;5330;17225
17226;4296;17226
17227;8383;17227
17228;8384;17228
17229;8385;17229
17230;8386;17230
17231;4076;17231
17232;8387;17232
17233;8388;17233
17234;4641;17234
17235;8389;17235
17236;2651;17236
17237;2392;17237
17238;8390;17238
17239;8391;17239
17240;8392;17240
17241;2574;17241
17242;8393;17242
17243;8394;17243
17244;8395;17244
17245;8396;17245
17246;5166;17246
17247;8397;17247
17248;8398;17248
17249;8399;17249
17250;8400;17250
17251;3825;17251
17252;4903;17252
17253;864;17253
17254;8401;17254
17255;8402;17255
17256;7622;17256
17257;8403;17257
17258;4198;17258
17259;2448;17259
17260;8404;17260
17261;8405;17261
17262;8406;17262
17263;8407;17263
17264;8408;17264
17265;2416;17265
17266;5097;17266
17267;5957;17267
17268;7757;17268
17269;974;17269
17270;6697;17270
17271;7908;17271
17272;8409;17272
17273;8410;17273
17274;6919;17274
17275;3705;17275
17276;6950;17276
17277;8094;17277
17278;8411;17278
17279;3990;17279
17280;8412;17280
17281;2406;17281
17282;6444;17282
17283;8413;17283
17284;4434;17284
17285;8414;17285
17286;3398;17286
17287;8415;17287
17288;8416;17288
17289;8417;17289
17290;8418;17290
17291;8419;17291
17292;8420;17292
17293;8421;17293
17294;8422;17294
17295;8423;17295
17296;1357;17296
17297;8424;17297
17298;7593;17298
17299;8425;17299
17300;8322;17300
17301;6197;17301
17302;8426;17302
17303;6379;17303
17304;8030;17304
17305;8427;17305
17306;8428;17306
17307;1115;17307
17308;8429;17308
17309;8430;17309
17310;8431;17310
17311;5326;17311
17312;7277;17312
17313;104;17313
17314;8432;17314
17315;578;17315
17316;4470;17316
17317;8433;17317
17318;8434;17318
17319;8435;17319
17320;4031;17320
17321;8261;17321
17322;3942;17322
17323;954;17323
17324;8436;17324
17325;8437;17325
17326;8438;17326
17327;2525;17327
17328;8439;17328
17329;8440;17329
17330;8441;17330
17331;8442;17331
17332;2323;17332
17333;4144;17333
17334;8443;17334
17335;553;17335
17336;8444;17336
17337;8445;17337
17338;8446;17338
17339;8447;17339
17340;6919;17340
17341;8448;17341
17342;6286;17342
17343;8449;17343
17344;8450;17344
17345;6699;17345
17346;8451;17346
17347;8452;17347
17348;8453;17348
17349;602;17349
17350;1007;17350
17351;5126;17351
17352;8454;17352
17353;5460;17353
17363;8460;17363
17364;8461;17364
17365;8462;17365
17366;2906;17366
17367;8463;17367
17368;2474;17368
17369;5532;17369
17370;8464;17370
17371;8465;17371
17372;4396;17372
17373;8466;17373
17374;1664;17374
17375;8287;17375
17376;8467;17376
17377;8468;17377
17378;8469;17378
17379;8470;17379
17380;7589;17380
17381;8471;17381
17382;8472;17382
17383;1131;17383
17384;8473;17384
17385;8474;17385
17386;8475;17386
17387;3100;17387
17388;6774;17388
17389;8476;17389
17390;8477;17390
17391;6774;17391
17392;8478;17392
17393;8479;17393
17394;8480;17394
17395;8481;17395
17396;8482;17396
17397;4644;17397
17398;2947;17398
17399;8342;17399
17400;8483;17400
17401;1994;17401
17402;8484;17402
17403;5194;17403
17404;5699;17404
17405;2844;17405
17406;8485;17406
17407;8486;17407
17408;1242;17408
17409;8487;17409
17410;8488;17410
17411;2599;17411
17412;5308;17412
17413;8489;17413
17414;8490;17414
17415;8491;17415
17416;2997;17416
17417;8492;17417
17418;1871;17418
17419;6648;17419
17420;8493;17420
17421;138;17421
17422;3785;17422
17423;8494;17423
17424;8495;17424
17425;1703;17425
17426;8496;17426
17427;8497;17427
17428;8498;17428
17429;8499;17429
17430;8500;17430
17431;8501;17431
17432;8502;17432
17433;2521;17433
17434;8503;17434
17435;8504;17435
17436;8505;17436
17437;8506;17437
17438;576;17438
17439;8507;17439
17440;2336;17440
17441;8508;17441
17442;8509;17442
17443;4409;17443
17444;8510;17444
17445;5702;17445
17446;8511;17446
17447;8512;17447
17448;8513;17448
17449;8084;17449
17450;5585;17450
17451;5750;17451
17452;8514;17452
17453;8515;17453
17454;4476;17454
17455;3964;17455
17456;2827;17456
17457;8516;17457
17458;3321;17458
17459;8517;17459
17460;8518;17460
17461;1009;17461
17462;8519;17462
17463;7884;17463
17464;4144;17464
17465;8520;17465
17466;513;17466
17467;6309;17467
17468;4330;17468
17469;6350;17469
17470;8521;17470
17471;2396;17471
17472;8522;17472
17473;8523;17473
17474;5370;17474
17475;2679;17475
17476;8524;17476
17477;3705;17477
17478;6312;17478
17479;8525;17479
17480;8526;17480
17481;3828;17481
17482;8527;17482
17483;2975;17483
17484;8528;17484
17485;8529;17485
17486;6541;17486
17487;1560;17487
17488;3681;17488
17489;8530;17489
17490;8531;17490
17491;8532;17491
17492;8533;17492
17493;4817;17493
17494;8534;17494
17495;8535;17495
17496;6875;17496
17497;1735;17497
17498;5726;17498
17499;6894;17499
17500;1612;17500
17501;8536;17501
17502;8537;17502
17503;8538;17503
17504;7292;17504
17505;8539;17505
17506;1634;17506
17507;8540;17507
17508;8541;17508
17509;8542;17509
17510;8543;17510
17511;8544;17511
17512;1085;17512
17513;8545;17513
17514;8546;17514
17515;7925;17515
17516;1827;17516
17517;8547;17517
17518;2045;17518
17519;8548;17519
17520;8549;17520
17521;1485;17521
17522;8550;17522
17523;3506;17523
17524;5320;17524
17525;5548;17525
17526;4406;17526
17527;2203;17527
17528;4237;17528
17529;8551;17529
17530;4032;17530
17531;1719;17531
17532;8552;17532
17533;4333;17533
17534;3779;17534
17535;5451;17535
17536;8553;17536
17537;8554;17537
17538;8555;17538
17539;3427;17539
17540;8556;17540
17541;8557;17541
17542;5475;17542
17543;8558;17543
17544;8559;17544
17545;8560;17545
17546;4076;17546
17547;8561;17547
17548;8562;17548
17549;5358;17549
17550;8563;17550
17551;8564;17551
17552;8565;17552
17553;8566;17553
17554;1875;17554
17555;1353;17555
17556;5716;17556
17557;2698;17557
17558;761;17558
17559;2396;17559
17560;8567;17560
17561;2857;17561
17562;2791;17562
17563;6779;17563
17564;8341;17564
17565;5346;17565
17566;8568;17566
17567;8069;17567
17568;4826;17568
17569;2521;17569
17570;8365;17570
17571;1148;17571
17572;8569;17572
17573;8570;17573
17574;7495;17574
17575;7801;17575
17576;4554;17576
17577;8571;17577
17578;8572;17578
17579;8573;17579
17580;8574;17580
17581;1256;17581
17582;8575;17582
17583;8576;17583
17584;763;17584
17585;8577;17585
17586;8578;17586
17587;3923;17587
17588;3706;17588
17589;8579;17589
17590;8580;17590
17591;8581;17591
17592;8582;17592
17593;8583;17593
17594;8259;17594
17595;8584;17595
17596;8585;17596
17597;8586;17597
17598;8587;17598
17599;1608;17599
17600;8588;17600
17601;4117;17601
17602;5756;17602
17603;2668;17603
17604;7261;17604
17605;8589;17605
17606;890;17606
17607;8590;17607
17608;7653;17608
17609;8591;17609
17610;6648;17610
17611;990;17611
17612;8592;17612
17613;8593;17613
17614;3574;17614
17615;8594;17615
17616;3374;17616
17617;8595;17617
17618;8596;17618
17619;8597;17619
17620;8598;17620
17621;6385;17621
17622;8599;17622
17623;7556;17623
17624;8600;17624
17625;8601;17625
17626;3832;17626
17627;7312;17627
17628;6726;17628
17629;8602;17629
17630;2610;17630
17631;8603;17631
17632;4587;17632
17633;8604;17633
17634;8605;17634
17635;8606;17635
17636;5997;17636
17637;2647;17637
17638;3931;17638
17639;2987;17639
17640;2054;17640
17641;7333;17641
17642;1735;17642
17643;8607;17643
17644;8608;17644
17645;8609;17645
17646;4554;17646
17647;8610;17647
17648;6851;17648
17649;8611;17649
17650;2525;17650
17651;4130;17651
17652;2916;17652
17653;731;17653
17654;6544;17654
17655;6907;17655
17656;484;17656
17657;8612;17657
17658;8613;17658
17659;8614;17659
17660;8615;17660
17661;8005;17661
17662;8616;17662
17663;8376;17663
17664;942;17664
17665;3562;17665
17666;3037;17666
17667;8617;17667
